Date,Month,Day,Year,WeekDay,Count,Institute,Program,Booking Event Type,financialYear
11/6/14,11,6,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/7/14,11,7,2014,Friday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/8/14,11,8,2014,Saturday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/9/14,11,9,2014,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/10/14,11,10,2014,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,7,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/11/14,11,11,2014,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,7,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/12/14,11,12,2014,Wednesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/13/14,11,13,2014,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/14/14,11,14,2014,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/15/14,11,15,2014,Saturday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/15/14,11,15,2014,Saturday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/15/14,11,15,2014,Saturday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/16/14,11,16,2014,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/16/14,11,16,2014,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,8,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/17/14,11,17,2014,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/18/14,11,18,2014,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
11/19/14,11,19,2014,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2015
